1,Potla,10065.7
Asu no Yozora Shoukaihan,384772,https://osu.ppy.sh/beatmaps/930249,NM,336.233,0.9919502378338821,Grade.S,1267,1267
Last Goodbye,744772,https://osu.ppy.sh/beatmaps/1570203,HR,331.332,0.9831460674157303,Grade.S,484,484
31,Speshimen,6469.98
V (TV Size),971957,https://osu.ppy.sh/beatmaps/2034983,HDHR,340.301,0.9908424908424909,Grade.SH,506,506
HIKARI (TV Size),1053509,https://osu.ppy.sh/beatmaps/2201460,HDHR,336.954,0.9916897506925207,Grade.A,542,551
Gravitation (TV Size),864354,https://osu.ppy.sh/beatmaps/1807737,HDHR,330.766,0.9838709677419355,Grade.SH,509,509
Kira Kira Days,444335,https://osu.ppy.sh/beatmaps/954692,HDHR,327.666,0.9934479934479934,Grade.SH,574,574
MIIRO vs. Ai no Scenario,325158,https://osu.ppy.sh/beatmaps/735272,HDHR,326.114,0.9862340216322517,Grade.SH,481,481
32,potatos to die,6369.54
ReI,842981,https://osu.ppy.sh/beatmaps/1770368,NM,360.712,0.9903990399039904,Grade.S,1432,1432
ReI,754451,https://osu.ppy.sh/beatmaps/1588369,NM,330.896,0.988865692414753,Grade.S,1542,1543
Wizard's Tower,985788,https://osu.ppy.sh/beatmaps/2069841,NM,326.919,0.9931473323543808,Grade.S,974,974
Dear Brave,1293358,https://osu.ppy.sh/beatmaps/2684033,NM,320.597,0.9909638554216867,Grade.A,1363,1394
Ray,1054931,https://osu.ppy.sh/beatmaps/2204234,NM,320.074,0.9852216748768473,Grade.S,1485,1486
33,Unknown_KW,6310.53
Scarlet Flower,431983,https://osu.ppy.sh/beatmaps/931597,NM,322.997,0.9949832775919732,Grade.S,1669,1669
Dark Flight Dreamer,185250,https://osu.ppy.sh/beatmaps/676172,SD,316.971,0.9881188118811881,Grade.S,1227,1227
Shunkan Happening (TV Size),741171,https://osu.ppy.sh/beatmaps/1563453,HDSD,315.467,0.9955056179775281,Grade.SH,579,579
Living Color (Original Mix),767988,https://osu.ppy.sh/beatmaps/1614361,NM,310.054,0.993748223927252,Grade.S,1553,1554
